"gbifid"	"datasetkey"	"occurrenceid"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"infraspecificepithet"	"taxonrank"	"scientificname"	"countrycode"	"locality"	"publishingorgkey"	"decimallatitude"	"decimallongitude"	"coordinateuncertaintyinmeters"	"coordinateprecision"	"elevation"	"elevationaccuracy"	"depth"	"depthaccuracy"	"eventdate"	"day"	"month"	"year"	"taxonkey"	"specieskey"	"basisofrecord"	"institutioncode"	"collectioncode"	"catalognumber"	"recordnumber"	"identifiedby"	"license"	"rightsholder"	"recordedby"	"typestatus"	"establishmentmeans"	"lastinterpreted"	"mediatype"	"issue"
1563421525	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"https://www.inaturalist.org/observations/6363177"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"US"	NA	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	38.621818	-79.843195	NA	NA	NA	NA	NA	NA	2017-05-20 13:10:00	20	5	2017	5274954	5274954	"HUMAN_OBSERVATION"	"iNaturalist"	"Observations"	"6363177"	NA	NA	"CC_BY_NC_4_0"	"Rob Curtis"	"Rob Curtis"	NA	NA	2017-11-02 02:22:00	"STILLIMAGE"	"GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED"
1562968956	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"https://www.inaturalist.org/observations/6312896"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"US"	NA	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	44.605934	-71.332497	NA	NA	NA	NA	NA	NA	2017-05-21 12:36:00	21	5	2017	5274954	5274954	"HUMAN_OBSERVATION"	"iNaturalist"	"Observations"	"6312896"	NA	NA	"CC_BY_NC_4_0"	"Samuel Brinker"	"Samuel Brinker"	NA	NA	2017-07-05 10:43:00	"STILLIMAGE"	"GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED"
1453248067	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"http://www.inaturalist.org/observations/4651865"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"US"	NA	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	38.298889	-78.647224	NA	NA	NA	NA	NA	NA	2016-11-25 13:47:00	25	11	2016	5274954	5274954	"HUMAN_OBSERVATION"	"iNaturalist"	"Observations"	"4651865"	NA	NA	"CC_BY_NC_4_0"	"Fred Losi"	"Fred Losi"	NA	NA	2017-07-05 10:37:00	"STILLIMAGE"	"GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED"
1453140218	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"http://www.inaturalist.org/observations/4343957"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"US"	NA	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	35.817796	-82.18679	87	NA	NA	NA	NA	NA	2016-10-13 13:09:00	13	10	2016	5274954	5274954	"HUMAN_OBSERVATION"	"iNaturalist"	"Observations"	"4343957"	NA	NA	"CC_BY_NC_4_0"	"Tal Galton"	"Tal Galton"	NA	NA	2017-07-05 10:36:00	"STILLIMAGE"	"GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED"
1453139589	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"http://inaturalist.ca/observations/4342305"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"CA"	NA	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	46.861565	-60.671979	26919	NA	NA	NA	NA	NA	2016-10-13 12:53:00	13	10	2016	5274954	5274954	"HUMAN_OBSERVATION"	"iNaturalist"	"Observations"	"4342305"	NA	NA	"CC_BY_NC_4_0"	"Clayton D'Orsay"	"Clayton D'Orsay"	NA	NA	2017-07-05 10:36:00	"STILLIMAGE"	"GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED"
1453135615	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"http://www.inaturalist.org/observations/4329924"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"US"	NA	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	42.692025	-73.543167	977	NA	NA	NA	NA	NA	2016-10-03 11:54:00	3	10	2016	5274954	5274954	"HUMAN_OBSERVATION"	"iNaturalist"	"Observations"	"4329924"	NA	NA	"CC_BY_NC_4_0"	"jimmalefyt"	"jimmalefyt"	NA	NA	2017-07-05 10:36:00	"STILLIMAGE"	"GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED"
1453099317	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"http://www.inaturalist.org/observations/3756857"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"US"	NA	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	36.096931	-81.830917	NA	NA	NA	NA	NA	NA	2016-07-28 01:20:00	27	7	2016	5274954	5274954	"HUMAN_OBSERVATION"	"iNaturalist"	"Observations"	"3756857"	NA	NA	"CC_BY_NC_4_0"	"Torsten Eriksson"	"Torsten Eriksson"	NA	NA	2017-07-05 10:34:00	"STILLIMAGE"	"GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED"
1453049364	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"http://www.inaturalist.org/observations/1116602"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"US"	NA	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	44.305816	-72.275395	300	NA	NA	NA	NA	NA	2012-09-30 13:10:00	30	9	2012	5274954	5274954	"HUMAN_OBSERVATION"	"iNaturalist"	"Observations"	"1116602"	NA	NA	"CC_BY_NC_4_0"	"Erika Mitchell"	"Erika Mitchell"	NA	NA	2017-07-05 10:27:00	"STILLIMAGE"	"GEODETIC_DATUM_ASSUMED_WGS84"
1417515555	"0348540a-e644-4496-89d3-c257da9ad776"	"45894"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"CA"	"bord du lac Croche; Station de Biologie des Laurentides, Université de Montréal"	"ff7bd5db-b724-4932-b496-10ea298851f9"	45.9925	-74.0084	500	NA	NA	NA	NA	NA	1977-08-31 01:00:00	31	8	1977	5274954	5274954	"PRESERVED_SPECIMEN"	"Université de Montréal Biodiversity Centre"	"MT"	NA	"sn"	"Hall, Geoffrey"	"CC0_1_0"	"Université de Montréal Biodiversity Centre"	"Sainte-Marie, Anne A."	NA	NA	2017-08-16 19:26:00	"STILLIMAGE"	"IDENTIFIED_DATE_UNLIKELY"
1417512725	"0348540a-e644-4496-89d3-c257da9ad776"	"212511"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"CA"	"Lac à la Perchaude"	"ff7bd5db-b724-4932-b496-10ea298851f9"	46.65	-72.866667	NA	NA	NA	NA	NA	NA	1997-09-13 02:00:00	13	9	1997	5274954	5274954	"PRESERVED_SPECIMEN"	"Université de Montréal Biodiversity Centre"	"MT"	"MT00212511"	"116-B"	"Martineau, Pierre"	"CC0_1_0"	"Université de Montréal Biodiversity Centre"	"Lagacé, Jean"	NA	NA	2017-08-16 19:26:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY"
1323029713	"50c9509d-22c7-4a22-a47d-8c48425ef4a7"	"http://www.inaturalist.org/observations/4267244"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"US"	NA	"28eb1a3f-1c15-4a95-931a-4af90ecb574d"	42.859553	-71.699688	NA	NA	NA	NA	NA	NA	2016-10-03 11:48:00	3	10	2016	5274954	5274954	"HUMAN_OBSERVATION"	"iNaturalist"	"Observations"	"4267244"	NA	NA	"CC_BY_NC_4_0"	"Ken Kellman"	"Ken Kellman"	NA	NA	2017-07-05 10:35:00	"STILLIMAGE"	"GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED"
1321708757	"821cc27a-e3bb-4bc5-ac34-89ada245069d"	"http://n2t.net/ark:/65665/3c74d37b8-3cc6-4fb4-b475-8d04292e3f40"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium appalachianum"	NA	"SPECIES"	"Polypodium appalachianum Haufler & Windham"	"US"	"Congress Heights vicinity"	"bc092ff0-02e4-11dc-991f-b8a03c50a862"	38.8428	-77.0006	NA	NA	NA	NA	NA	NA	1917-11-01 01:00:00	NA	11	1917	5274954	5274954	"PRESERVED_SPECIMEN"	"US"	"Botany"	"986822"	"6403"	NA	"CC0_1_0"	NA	"W. R. Maxon"	NA	NA	2017-06-03 11:34:00	"STILLIMAGE"	"GEODETIC_DATUM_ASSUMED_WGS84"
