gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1668847873	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8056785	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.709126	-122.371988	31.0						2017-09-23T11:59Z	23	9	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8056785			CC_BY_NC_4_0	Eric Running	Eric Running			2017-10-08T17:27Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1668836136	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8011252	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	45.694305	-121.344533							2009-10-07T16:20Z	7	10	2009	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8011252			CC_BY_NC_4_0	Mart Hughes	Mart Hughes			2017-10-08T17:27Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1668812350	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/7930302	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.047948	-135.357152	15.0						2017-09-14T18:49Z	14	9	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	7930302			CC_BY_NC_4_0	kljinsitka	kljinsitka			2017-10-08T17:26Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1668801448	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://inaturalist.ca/observations/6907865	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	CA		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.079014	-123.702294							2017-07-01T11:59Z	1	7	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	6907865			CC_BY_NC_4_0	John D Reynolds	John D Reynolds			2017-10-08T17:24Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1663177126	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR238605&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US	Northern Sierra Nevada Mountains Foothills, Happy Valley Road, just west of the bridge over the Consumnes River	fb702600-a84e-11de-978d-b8a03c50a862	38.65389	-120.66583							2012-03-30T02:00Z	30	3	2012	7969833	7969833	PRESERVED_SPECIMEN	UCR	VascularPlants	UCR238605	18644		CC_BY_NC_4_0		George K. Helmkamp, E. A. Helmkamp			2017-10-29T02:14Z		COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663174456	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR235628&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US	Northern Sierra Nevada Mountains Foothills, Mosquito Road north of Placerville, at south side of the crossing of the South Fork American River	fb702600-a84e-11de-978d-b8a03c50a862	38.77583	-120.74833							2012-04-27T02:00Z	27	4	2012	7969833	7969833	PRESERVED_SPECIMEN	UCR	VascularPlants	UCR235628	18867		CC_BY_NC_4_0		George K. Helmkamp, E. A. Helmkamp			2017-10-29T02:14Z		COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663171494	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR232602&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US	Northern Sierra Nevada Mountains Foothills, Forebay Road, 1.2 miles south of the bridge over the South Fork American River, 3.35 mi. NW (304 deg. ) of Pollock Pines	fb702600-a84e-11de-978d-b8a03c50a862	38.78833	-120.63778							2011-10-13T02:00Z	13	10	2011	7969833	7969833	PRESERVED_SPECIMEN	UCR	VascularPlants	UCR232602	18422		CC_BY_NC_4_0		George K. Helmkamp, E. A. Helmkamp			2017-10-29T02:14Z		COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663164014	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR222568&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US	North Coast Ranges, River Rd., 9.6 miles west of its junction with US-101, 4.25 mi. ENE (83 deg. ) of Guerneville on slope above the Russian River	fb702600-a84e-11de-978d-b8a03c50a862	38.50889	-122.9175							2010-06-05T02:00Z	5	6	2010	7969833	7969833	PRESERVED_SPECIMEN	UCR	VascularPlants	UCR222568	16237		CC_BY_NC_4_0		George K. Helmkamp, E. A. Helmkamp			2017-10-29T02:14Z		COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663161528	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR219022&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US	Sierra Nevada Mountains Foothills, Sutter Creek Road, 7.2 miles northeast of its junction with old CA-49 in Sutter Creek village	fb702600-a84e-11de-978d-b8a03c50a862	38.43722	-120.69917							2010-06-23T02:00Z	23	6	2010	7969833	7969833	PRESERVED_SPECIMEN	UCR	VascularPlants	UCR219022	16348		CC_BY_NC_4_0		George K. Helmkamp, E. A. Helmkamp			2017-10-29T02:14Z		COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663082359	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR107325&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US	San Francisco Bay Region, Sierra Azul hills along Hicks Rd at the S end of San Jose; 3.2 mi south of Camden Ave.	fb702600-a84e-11de-978d-b8a03c50a862	37.2035	-121.893							1998-05-16T02:00Z	16	5	1998	7969833	7969833	PRESERVED_SPECIMEN	UCR	VascularPlants	UCR107325	3710		CC_BY_NC_4_0		George K. Helmkamp, E. A. Helmkamp			2017-10-29T02:13Z		COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663062902	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD83864&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US	along Wooden Valley Road. E side of road. Lamb Vineyard property, along creek that runs through property.	fb702600-a84e-11de-978d-b8a03c50a862	38.375383	-122.175267							2010-03-15T01:00Z	15	3	2010	7969833	7969833	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD83864	5822		CC_BY_NC_4_0		Ellen Dean, Stephen Rae			2017-10-29T02:13Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
